Row #{0}: Only {1} available to reserve for the Item {2},行號#{0}：物料{2}僅可預留{1},
Row #{0}: Please select Item Code in Assembly Items,行號#{0}：請在組裝物料中選擇物料編碼,
Row #{0}: Please select the BOM No in Assembly Items,行號#{0}：請在組裝物料中選擇物料清單編號,
Row #{0}: Please select the Sub Assembly Warehouse,行號#{0}：請選擇子裝配倉庫,
Row #{0}: Please update deferred revenue/expense account in item row or default account in company master,行號#{0}：請更新物料行的遞延收入/費用科目或公司主資料的預設科目,
Row #{0}: Qty increased by {1},行號#{0}：數量增加了{1},
Row #{0}: Qty must be a positive number,行號#{0}：數量必須為正數,
Row #{0}: Qty should be less than or equal to Available Qty to Reserve (Actual Qty - Reserved Qty) {1} for Iem {2} against Batch {3} in Warehouse {4}.,行號#{0}：倉庫{4}批次{3}物料{2}的預留數量不得超過可預留數量（實際數量-已預留數量）{1},
Row #{0}: Quality Inspection is required for Item {1},行號#{0}：物料{1}需進行質量檢驗,
Row #{0}: Quality Inspection {1} is not submitted for the item: {2},行號#{0}：物料{2}的質量檢驗{1}未提交,
Row #{0}: Quality Inspection {1} was rejected for item {2},行號#{0}：物料{2}的質量檢驗{1}被拒收,
Row #{0}: Quantity to reserve for the Item {1} should be greater than 0.,行號#{0}：物料{1}的預留數量必須大於0,
Row #{0}: Rate must be same as {1}: {2} ({3} / {4}),行號#{0}：匯率必須與{1}一致：{2}（{3} / {4}）,
Row #{0}: Rejected Qty cannot be set for Scrap Item {1}.,行號#{0}：廢品{1}不可設定拒收數量,
Row #{0}: Rejected Warehouse is mandatory for the rejected Item {1},行號#{0}：拒收物料{1}必須指定拒收倉庫,
Row #{0}: Scrap Item Qty cannot be zero,行號#{0}：廢品數量不能為零,
"Row #{0}: Selling rate for item {1} is lower than its {2}.
					Selling {3} should be atleast {4}.<br><br>Alternatively,
					you can disable selling price validation in {5} to bypass
					this validation.","行 #{0}：專案 {1} 的銷售率低於它的 {2}。
					出售 {3} 應至少是 {4}。<br><br>或者，
					您可以禁用 {5} 中的售價驗證，繞過
					此驗證。",
Row #{0}: Serial No {1} for Item {2} is not available in {3} {4} or might be reserved in another {5}.,行號#{0}：物料{2}的序列號{1}在{3} {4}中不可用，或可能已被其他{5}預留,
Row #{0}: Serial No {1} is already selected.,行號#{0}：序列號{1}已被選擇,
Row #{0}: Start Time and End Time are required,行號#{0}：需填寫開始時間和結束時間,
Row #{0}: Start Time must be before End Time,行號#{0}：開始時間必須早於結束時間,
Row #{0}: Status is mandatory,行號#{0}：狀態為必填項,
Row #{0}: Stock cannot be reserved for Item {1} against a disabled Batch {2}.,行號#{0}：不可為停用批次{2}的物料{1}預留庫存,
Row #{0}: Stock cannot be reserved for a non-stock Item {1},行號#{0}：非庫存物料{1}不可預留庫存,
Row #{0}: Stock cannot be reserved in group warehouse {1}.,行號#{0}：不可在組倉庫{1}預留庫存,
Row #{0}: Stock is already reserved for the Item {1}.,行號#{0}：物料{1}已預留庫存,
Row #{0}: Stock is reserved for item {1} in warehouse {2}.,行號#{0}：倉庫{2}中物料{1}的庫存已預留,
Row #{0}: Stock not available to reserve for Item {1} against Batch {2} in Warehouse {3}.,行號#{0}：倉庫{3}批次{2}的物料{1}無可用庫存可預留,
Row #{0}: Stock not available to reserve for the Item {1} in Warehouse {2}.,行號#{0}：倉庫{2}中物料{1}無可用庫存可預留,
Row #{0}: The warehouse {1} is not a child warehouse of a group warehouse {2},行號#{0}：倉庫{1}不是組倉庫{2}的子倉庫,
Row #{0}: You cannot use the inventory dimension '{1}' in Stock Reconciliation to modify the quantity or valuation rate. Stock reconciliation with inventory dimensions is intended solely for performing opening entries.,行號#{0}：庫存對賬中不可使用庫存維度'{1}'修改數量或估價率，帶維度的庫存對賬僅用於期初錄入,
Row #{0}: You must select an Asset for Item {1}.,行號#{0}：必須為物料{1}選擇資產,
Row #{0}: {1} is not a valid reading field. Please refer to the field description.,行號#{0}：{1}不是有效讀數字段，請參考欄位說明,
Row #{0}: {1} of {2} should be {3}. Please update the {1} or select a different account.,行號#{0}：{2}的{1}應為{3}，請更新{1}或選擇其他科目,
Row #{1}: Warehouse is mandatory for stock Item {0},行號#{1}：庫存物料{0}必須指定倉庫,
Row #{}: Finance Book should not be empty since you're using multiple.,行號#{}：使用多財務賬簿時不可為空,
Row #{}: Please use a different Finance Book.,行號#{}：請使用其他財務賬簿,
Row #{}: The original Invoice {} of return invoice {} is not consolidated.,行號#{}：退貨發票{}的原始發票{}未合併,
Row #{}: item {} has been picked already.,行號#{}：物料{}已揀配,
Row #{}: {} {} doesn't belong to Company {}. Please select valid {}.,行號#{}：{} {}不屬於公司{}，請選擇有效的{},
Row No {0}: Warehouse is required. Please set a Default Warehouse for Item {1} and Company {2},行號{0}：必須指定倉庫，請為物料{1}和公司{2}設定預設倉庫,
Row Number,行號,
Row {0},行號{0},
"Row {0} picked quantity is less than the required quantity, additional {1} {2} required.",行號{0}揀配數量不足，需額外{1} {2},
Row {0}# Item {1} cannot be transferred more than {2} against {3} {4},行號{0}# 物料{1}針對{3} {4}的轉移數量不可超過{2},
Row {0}# Item {1} not found in 'Raw Materials Supplied' table in {2} {3},行號{0}# 在{2} {3}的'供應原材料'表中未找到物料{1},
Row {0}: Accepted Qty and Rejected Qty can't be zero at the same time.,行號{0}：接受數量和拒收數量不能同時為零,
Row {0}: Account {1} and Party Type {2} have different account types,行號{0}：科目{1}與交易方型別{2}的科目型別不一致,
Row {0}: Allocated amount {1} must be less than or equal to invoice outstanding amount {2},行號{0}：分配金額{1}不能超過發票未結金額{2},
Row {0}: Allocated amount {1} must be less than or equal to remaining payment amount {2},行號{0}：分配金額{1}不能超過剩餘付款金額{2},
"Row {0}: As {1} is enabled, raw materials cannot be added to {2} entry. Use {3} entry to consume raw materials.",行號{0}：啟用{1}後不可在{2}分錄新增原材料，請使用{3}分錄消耗原材料,
Row {0}: Both Debit and Credit values cannot be zero,行號{0}：借貸方金額不能同時為零,
Row {0}: Cost Center {1} does not belong to Company {2},行號{0}：成本中心{1}不屬於公司{2},
Row {0}: Either Delivery Note Item or Packed Item reference is mandatory.,行號{0}：必須關聯交貨單物料或包裝物料,
Row {0}: Expense Head changed to {1} as no Purchase Receipt is created against Item {2}.,行號{0}：因未建立物料{2}的採購收貨單，費用科目更改為{1},
Row {0}: Expense Head changed to {1} because account {2} is not linked to warehouse {3} or it is not the default inventory account,行號{0}：因科目{2}未關聯倉庫{3}或非預設庫存科目，費用科目更改為{1},
Row {0}: Expense Head changed to {1} because expense is booked against this account in Purchase Receipt {2},行號{0}：因採購收貨單{2}已使用科目{1}記賬費用，費用科目更改為{1},
Row {0}: From Warehouse is mandatory for internal transfers,行號{0}：內部調撥必須指定來源倉庫,
Row {0}: Item Tax template updated as per validity and rate applied,行號{0}：物料稅模板已按有效稅率更新,
Row {0}: Item rate has been updated as per valuation rate since its an internal stock transfer,行號{0}：內部調撥時物料單價已按估價率更新,
Row {0}: Item {1} must be a stock item.,行號{0}：物料{1}必須為庫存物料,
Row {0}: Item {1} must be a subcontracted item.,行號{0}：物料{1}必須為外協物料,
Row {0}: Item {1}'s quantity cannot be higher than the available quantity.,行號{0}：物料{1}數量不可超過可用數量,
Row {0}: Packed Qty must be equal to {1} Qty.,行號{0}：包裝數量必須等於{1}數量,
Row {0}: Packing Slip is already created for Item {1}.,行號{0}：已為物料{1}建立裝箱單,
Row {0}: Payment Term is mandatory,行號{0}：支付條款為必填項,
Row {0}: Please provide a valid Delivery Note Item or Packed Item reference.,行號{0}：請提供有效的交貨單物料或包裝物料引用,
Row {0}: Please select a BOM for Item {1}.,行號{0}：請為物料{1}選擇物料清單（BOM）,
Row {0}: Please select an active BOM for Item {1}.,行號{0}：請為物料{1}選擇有效的物料清單（BOM）,
Row {0}: Please select an valid BOM for Item {1}.,行號{0}：請為物料{1}選擇有效的物料清單（BOM）,
Row {0}: Project must be same as the one set in the Timesheet: {1}.,行號{0}：專案必須與工時表{1}中設定的一致,
Row {0}: Purchase Invoice {1} has no stock impact.,行號{0}：採購發票{1}無庫存影響,
Row {0}: Qty cannot be greater than {1} for the Item {2}.,行號{0}：物料{2}數量不可超過{1},
Row {0}: Qty in Stock UOM can not be zero.,行號{0}：庫存單位的數量不可為零,
Row {0}: Qty must be greater than 0.,行號{0}：數量必須大於0,
Row {0}: Quantity cannot be negative.,行號{0}：數量不能為負數,
Row {0}: Shift cannot be changed since the depreciation has already been processed,行號{0}：折舊已處理後不可變更班次,
Row {0}: Target Warehouse is mandatory for internal transfers,行號{0}：內部調撥必須指定目標倉庫,
"Row {0}: To set {1} periodicity, difference between from and to date must be greater than or equal to {2}",行號{0}：設定{1}週期時，起止日期差值必須大於等於{2},
Row {0}: Total Number of Depreciations cannot be less than or equal to Opening Number of Booked Depreciations,行號{0}：總折舊次數不可小於等於已記賬折舊的期初次數,
Row {0}: Workstation or Workstation Type is mandatory for an operation {1},行號{0}：工序{1}必須指定工作站或工作站型別,
Row {0}: {1} account already applied for Accounting Dimension {2},行 {0}: {1} 帳戶已經應用於會計尺寸 {2},
Row {0}: {1} {2} cannot be same as {3} (Party Account) {4},行 {0}: {1} {2} 不能與 {3} (組隊帳戶) {4},
Row {0}: {2} Item {1} does not exist in {2} {3},行 {0}: {2} 專案 {1} 在 {2} {3} 中不存在,
Row({0}): Outstanding Amount cannot be greater than actual Outstanding Amount {1} in {2},行({0})：未付金額不能大於實際未付金額 {1} 在 {2},
Rows with Same Account heads will be merged on Ledger,具有相同帳戶頭的行將在分類帳上合併,
Rows: {0} have 'Payment Entry' as reference_type. This should not be set manually.,行： {0} 具有“付款條目”作為參考型別。不應手動設定。,
Rows: {0} in {1} section are Invalid. Reference Name should point to a valid Payment Entry or Journal Entry.,行數： {0} {1} 部分無效。參考名稱應指向有效的付款條目或日記條目。,
